timestamp,symbol,raw_price,fair_price,fair_velocity,confidence,forecast,forecast_mode,Q_scale,R_scale
2026-01-07T18:45:00+00:00,BTC/USDT,91159.99,91233.76935882446,-14.699128747138687,0.16387805432384212,91159.99,PERSIST,3.122953912438444,8.606315407092385
2026-01-07T18:46:00+00:00,BTC/USDT,91106.42,91183.08951674086,-20.061292991445207,0.18751041757205408,91106.42,PERSIST,3.160494834189675,8.675999636737766
2026-01-07T18:47:00+00:00,BTC/USDT,91127.17,91151.55166486563,-21.77342236855502,0.3875608163769316,91127.17,PERSIST,3.1972849375058816,8.742199654900878
2026-01-07T18:48:00+00:00,BTC/USDT,91209.11,91155.21951521953,-17.97396360606753,0.22613062709683168,91209.11,PERSIST,3.233339238755764,8.805089672155834
2026-01-07T18:49:00+00:00,BTC/USDT,91230.37,91167.16875408779,-13.500423804164853,0.17700667433654643,91230.37,PERSIST,3.2686724539806487,8.864835188548042
2026-01-07T18:50:00+00:00,BTC/USDT,91218.02,91174.38599260282,-10.39982436557695,0.21971676454689934,91218.02,PERSIST,3.3032990049010356,8.92159342912064
2026-01-07T18:51:00+00:00,BTC/USDT,91214.4,91180.24732504401,-7.96359297969571,0.24985427679018649,91214.4,PERSIST,3.337233024803015,8.975513757664606
2026-01-07T18:52:00+00:00,BTC/USDT,91205.2,91182.92069449666,-6.36827718594934,0.31680984945303253,91205.2,PERSIST,3.3704883643069548,9.026738069781375
2026-01-07T18:53:00+00:00,BTC/USDT,91123.25,91159.29626181535,-8.959078630691547,0.2452201352249901,91123.25,PERSIST,3.4030785970208157,9.075401166292306
2026-01-07T18:54:00+00:00,BTC/USDT,91079.31,91127.30172125336,-12.421234135692934,0.2135821629211944,91079.31,PERSIST,3.4350170250803993,9.12163110797769
2026-01-07T18:55:00+00:00,BTC/USDT,90940.0,91058.06401540805,-20.969567557843472,0.15373438387219973,90940.0,PERSIST,3.4663166845787914,9.165549552578804
2026-01-07T18:56:00+00:00,BTC/USDT,90839.74,90972.86620231601,-30.64317177129744,0.19309117211905324,90839.74,PERSIST,3.4969903508872155,9.207272074949865
2026-01-07T18:57:00+00:00,BTC/USDT,90789.18,90892.33172513457,-38.16527483109375,0.23584771479089492,90789.18,PERSIST,3.5270505438694713,9.24690847120237
2026-01-07T18:58:00+00:00,BTC/USDT,90752.95,90821.11574089178,-43.15347725907044,0.29483858165975685,90752.95,PERSIST,3.5565095329920817,9.284563047642251
2026-01-07T18:59:00+00:00,BTC/USDT,90817.68,90790.952558399,-41.19089648379871,0.44845834148089014,90817.68,PERSIST,3.58537934233224,9.320334895260139
2026-01-07T19:00:00+00:00,BTC/USDT,90894.48,90797.16944296927,-34.02122108420541,0.22452121302446482,90894.48,PERSIST,3.613671755485595,9.354318150497132
2026-01-07T19:01:00+00:00,BTC/USDT,90909.2,90811.06762606467,-26.76687248439919,0.1930296525069239,90909.2,PERSIST,3.6413983203758833,9.386602242972275
2026-01-07T19:02:00+00:00,BTC/USDT,90990.0,90851.89394479958,-16.523978187197574,0.12305563061304205,90990.0,PERSIST,3.6685703539683656,9.417272130823662
2026-01-07T19:03:00+00:00,BTC/USDT,91006.67,90891.74422063911,-7.972746897974368,0.08283883358256296,91006.67,PERSIST,3.6951989468889983,9.446408524282479
2026-01-07T19:04:00+00:00,BTC/USDT,90977.93,90914.80447426265,-3.260859363081628,0.1146857461921722,90977.93,PERSIST,3.721294967951218,9.474088098068354
2026-01-07T19:05:00+00:00,BTC/USDT,91099.99,90973.7422061039,6.192148928771942,0.06754943326345082,91099.99,PERSIST,3.746869068592194,9.500383693164935
2026-01-07T19:06:00+00:00,BTC/USDT,90919.02,90959.80040029626,3.1292559040193666,0.18562092696076476,90919.02,PERSIST,3.77193168722035,9.525364508506687
2026-01-07T19:07:00+00:00,BTC/USDT,90943.37,90956.45561222077,2.1434613206370057,0.3699366370381405,90943.37,PERSIST,3.796493053475943,9.549096283081353
2026-01-07T19:08:00+00:00,BTC/USDT,90908.15,90941.87811729778,-0.4049799366533451,0.2036434325104691,90908.15,PERSIST,3.8205631924064245,9.571641468927284
2026-01-07T19:09:00+00:00,BTC/USDT,90896.01,90926.38451799365,-2.7067416739783745,0.2365154385997387,90896.01,PERSIST,3.844151928558296,9.59305939548092
2026-01-07T19:10:00+00:00,BTC/USDT,90830.67,90892.76909738533,-7.4261026578110165,0.14090016116532061,90830.67,PERSIST,3.8672688899871304,9.613406425706874
2026-01-07T19:11:00+00:00,BTC/USDT,90850.07,90873.60581678122,-9.219815118195084,0.3204508464173754,90850.07,PERSIST,3.8899235121873876,9.632736104421529
2026-01-07T19:12:00+00:00,BTC/USDT,90850.02,90859.59962663357,-9.95192571111939,0.4528485285723198,90850.02,PERSIST,3.9121250419436397,9.651099299200451
2026-01-07T19:13:00+00:00,BTC/USDT,90770.21,90823.14827866465,-14.008707244134195,0.20275650320480082,90770.21,PERSIST,3.933882541104767,9.668544334240428
2026-01-07T19:14:00+00:00,BTC/USDT,90777.01,90798.40849580124,-15.65292038940867,0.37264656459850287,90777.01,PERSIST,3.9552048902826717,9.685117117528407
