row_type,timestamp,symbol,raw,smoothed,pred_5,pred_10,pred_20,check_5,check_10,check_20,Q_scale,R_scale,RSI,avg_errs
2026-01-07 07:28:00,BTC/USDT,92811.0,92809.89661551743,92855.45325632801,92901.00989713859,92992.12317875975,,,,0.01,0.1,64.49875548832523
2026-01-07 07:29:00,BTC/USDT,92815.0,92815.32250913068,92850.31876292302,92885.31501671538,92955.30752430006,,,,0.01,0.1,65.36671652743344
2026-01-07 07:30:00,BTC/USDT,92843.7,92841.69277524757,92932.12218425614,93022.5515932647,93203.41041128182,,,,0.01,0.1,70.88672117829408
2026-01-07 07:31:00,BTC/USDT,92809.0,92812.35133915563,92768.65324522229,92724.95515128894,92637.55896342227,,,,0.01,0.1,58.72511355280837
2026-01-07 07:32:00,BTC/USDT,92800.1,92800.33183425196,92747.13391608487,92693.9359979178,92587.54016158363,,,,0.01,0.1,56.04903140811785
2026-01-07 07:33:00,BTC/USDT,92808.9,92807.56311503108,92806.26741803327,92804.97172103546,92802.38032703985,,,,0.01,0.1,58.049804704515225
2026-01-07 07:34:00,BTC/USDT,92784.3,92785.67526731045,92721.78063494695,92657.88600258346,92530.09673785647,,,,0.01,0.1,50.96017870442164
2026-01-07 07:35:00,BTC/USDT,92780.2,92779.76230602723,92735.91355417042,92692.0648023136,92604.36729859996,,,,0.01,0.1,49.89725903536349
2026-01-07 07:36:00,BTC/USDT,92802.0,92799.92247067574,92840.59104374943,92881.25961682314,92962.59676297054,,,,0.01,0.1,55.37410009559876
2026-01-07 07:37:00,BTC/USDT,92844.1,92841.20679977858,92978.08991241541,93114.97302505223,93388.73925032589,,,,0.01,0.1,63.89028028798512
interrupted,2026-01-07T07:38:34.507987+00:00,USER_INTERRUPTED,,,,,,,,,,,,,,,,,,,,
2026-01-07 07:38:00,BTC/USDT,92881.5,92880.34169038283,93050.9285455026,93221.51540062235,93562.68911086187,,,,0.01,0.1,69.11516902761363
2026-01-07 07:39:00,BTC/USDT,92864.2,92868.03966755694,92906.86880240048,92945.69793724401,93023.3562069311,,,,0.01,0.1,64.29334470802652
2026-01-07 07:40:00,BTC/USDT,92850.5,92852.31281388932,92823.74290787056,92795.1730018518,92738.03318981428,,,,0.01,0.1,60.70171618152727
2026-01-07 07:41:00,BTC/USDT,92891.7,92887.87843215014,92978.44704591634,93069.01565968254,93250.15288721492,,,,0.01,0.1,66.70987614459403
2026-01-07 07:42:00,BTC/USDT,92863.6,92866.5496331527,92844.55000042437,92822.55036769605,92778.5511022394,,,,0.01,0.1,59.96675720998888
2026-01-07 07:43:00,BTC/USDT,92864.9,92864.70177745499,92850.07479858579,92835.44781971657,92806.19386197817,,,,0.01,0.1,60.17783352189227
2026-01-07 07:44:00,BTC/USDT,92843.1,92844.3042915154,92779.23717540324,92714.1700592911,92584.03582706678,,,,0.01,0.1,55.16793629487537
2026-01-07 07:45:00,BTC/USDT,92851.2,92849.85167652307,92838.72840439984,92827.6051322766,92805.35858803014,,,,0.01,0.1,56.63239058260795
2026-01-07 07:46:00,BTC/USDT,92832.0,92832.96434236091,92779.32583138501,92725.68732040911,92618.41029845731,,,,0.01,0.1,52.33025908661046
2026-01-07 07:47:00,BTC/USDT,92830.0,92829.51866793497,92797.10518809815,92764.69170826135,92699.86474858772,,,,0.01,0.1,51.87083528270449
2026-01-07 07:48:00,BTC/USDT,92843.7,92842.342674371,92866.21496774917,92890.08726112734,92937.83184788369,,,,0.01,0.1,54.67762331803307
2026-01-07 07:49:00,BTC/USDT,92830.1,92831.13896594604,92808.58980745816,92786.04064897027,92740.9423319945,,,,0.01,0.1,51.42430510217404
2026-01-07 07:50:00,BTC/USDT,92832.1,92831.75978207857,92824.17573782339,92816.59169356822,92801.42360505786,,,,0.01,0.1,51.876162780935005
2026-01-07 07:51:00,BTC/USDT,92832.1,92831.98457709273,92829.47714370389,92826.96971031502,92821.95484353733,,,,0.01,0.1,51.91381740406447
2026-01-07 07:52:00,BTC/USDT,92828.1,92828.3058561149,92816.53794643162,92804.77003674833,92781.23421738177,,,,0.01,0.1,50.813516387293944
2026-01-07 07:53:00,BTC/USDT,92826.7,92826.65471300947,92816.93663338281,92807.21855375613,92787.78239450279,,,,0.01,0.1,50.406894489052306
2026-01-07 07:54:00,BTC/USDT,92846.9,92845.40105813184,92896.08152991712,92946.7620017024,93048.12294527296,,,,0.01,0.1,55.813179802834675
2026-01-07 07:55:00,BTC/USDT,92846.9,92847.47438228373,92874.7671558612,92902.05992943868,92956.64547659362,,,,0.01,0.1,55.8269896081588
2026-01-07 07:56:00,BTC/USDT,92846.9,92847.30111713396,92858.25242431862,92869.20373150326,92891.10634587258,,,,0.01,0.1,55.8269896081588
2026-01-07 07:57:00,BTC/USDT,92867.0,92865.68989569294,92923.65086937037,92981.61184304781,93097.53379040268,,,,0.01,0.1,61.10997980813473
2026-01-07 07:58:00,BTC/USDT,92880.3,92880.0614012256,92946.02787429428,93011.99434736297,93143.92729350032,,,,0.01,0.1,64.11237679225208
2026-01-07 07:59:00,BTC/USDT,92883.6,92884.36818580356,92924.85795159069,92965.34771737784,93046.32724895212,,,,0.01,0.1,64.86007705750302
2026-01-07 08:00:00,BTC/USDT,92884.3,92884.97664199954,92904.01481381388,92923.05298562821,92961.12932925687,,,,0.01,0.1,66.51830721035468
2026-01-07 08:01:00,BTC/USDT,92888.1,92888.15533893123,92905.39745236911,92922.63956580701,92957.12379268277,,,,0.01,0.1,65.93557295923871
